nc,Acore,ds1,ds2,m1,Nl1,Jmax,efficiency,powerdensity(KW/L),Tmax,Delta T
3,6,5.000000e-04,5.000000e-04,2,12,3,0.996082,14.657563,345.285959,45.285959
3,6,5.000000e-04,5.000000e-04,2,13,3,0.996004,15.437102,346.913513,46.913513
3,6,5.000000e-04,5.000000e-04,2,14,3,0.995911,16.130678,349.595624,49.595624
3,6,5.000000e-04,5.000000e-04,2,15,3,0.995964,16.818664,349.520460,49.520460
3,6,5.000000e-04,5.000000e-04,2,16,3,0.995854,17.435736,352.096746,52.096746
3,6,5.000000e-04,5.000000e-04,2,17,3,0.995747,18.045366,353.645350,53.645350
3,6,5.000000e-04,5.000000e-04,2,18,3,0.995629,18.596147,356.120297,56.120297
3,6,5.000000e-04,5.000000e-04,2,19,3,0.995650,19.138100,356.083449,56.083449
3,6,5.000000e-04,5.000000e-04,2,20,3,0.995525,19.631024,358.478164,58.478164
3,6,5.000000e-04,5.000000e-04,2,21,3,0.995405,20.114078,359.955924,59.955924
3,6,5.000000e-04,5.000000e-04,2,22,3,0.995276,20.556194,362.271010,62.271010
3,6,5.000000e-04,5.000000e-04,2,23,3,0.995279,20.987654,362.255137,62.255137
3,6,5.000000e-04,5.000000e-04,2,24,3,0.995146,21.384913,364.506083,64.506083
3,6,5.000000e-04,5.000000e-04,2,25,3,0.995019,21.770923,365.921428,65.921428
3,6,5.000000e-04,5.000000e-04,2,26,3,0.994884,22.128394,368.107094,68.107094
3,6,5.000000e-04,5.000000e-04,2,27,3,0.994877,22.474173,368.103313,68.103313
3,6,5.000000e-04,5.000000e-04,2,28,3,0.994740,22.796201,370.235836,70.235836
3,6,5.000000e-04,5.000000e-04,2,29,3,0.994609,23.106214,371.596048,71.596048
3,6,5.000000e-04,5.000000e-04,2,30,3,0.994471,23.396555,373.673449,73.673449
3,6,5.000000e-04,5.000000e-04,3,7,3,0.995832,10.320558,351.405322,51.405322
3,6,5.000000e-04,5.000000e-04,3,8,3,0.995700,11.099120,356.830934,56.830934
3,6,5.000000e-04,5.000000e-04,3,9,3,0.995533,11.780972,362.191008,62.191008
3,6,5.000000e-04,5.000000e-04,3,10,3,0.995415,12.787485,364.521801,64.521801
3,6,5.000000e-04,5.000000e-04,3,11,3,0.995464,13.365669,366.442225,66.442225
3,6,5.000000e-04,5.000000e-04,3,12,3,0.995249,13.879747,371.405569,71.405569
3,6,5.000000e-04,5.000000e-04,3,13,3,0.995086,14.673925,373.590119,73.590119
3,6,5.000000e-04,5.000000e-04,3,14,3,0.994862,15.114356,378.270290,78.270290
3,6,5.000000e-04,5.000000e-04,3,15,3,0.994856,15.509536,380.023123,80.023123
3,6,5.000000e-04,5.000000e-04,3,16,3,0.994673,16.146933,382.089430,82.089430
3,6,5.000000e-04,5.000000e-04,3,17,3,0.994438,16.487716,386.510003,86.510003
3,6,5.000000e-04,5.000000e-04,3,18,3,0.994199,16.795180,390.889971,90.889971
3,6,5.000000e-04,5.000000e-04,3,19,3,0.994218,17.313190,390.120248,90.120248
3,6,5.000000e-04,5.000000e-04,3,20,3,0.993977,17.579335,394.322416,94.322416
3,6,5.000000e-04,5.000000e-04,3,21,3,0.993735,17.820184,398.488251,98.488251
3,6,5.000000e-04,5.000000e-04,3,22,3,0.993540,18.245113,400.294220,100.294220
3,6,5.000000e-04,5.000000e-04,3,23,3,0.993495,18.453903,401.769474,101.769474
3,6,5.000000e-04,5.000000e-04,3,24,3,0.993252,18.643035,405.750979,105.750979
3,6,5.000000e-04,5.000000e-04,3,25,3,0.993053,18.994028,407.496116,107.496116
3,6,5.000000e-04,5.000000e-04,3,26,3,0.992810,19.157868,411.335618,111.335618
3,6,5.000000e-04,5.000000e-04,3,27,3,0.992757,19.306147,412.718718,112.718718
3,6,5.000000e-04,5.000000e-04,3,28,3,0.992555,19.597515,414.409284,114.409284
3,6,5.000000e-04,5.000000e-04,3,29,3,0.992312,19.725573,418.104237,118.104237
3,6,5.000000e-04,5.000000e-04,3,30,3,0.992069,19.841128,421.771556,121.771556
3,6,5.000000e-04,5.000000e-04,4,6,3,0.995011,8.230933,364.900217,64.900217
3,6,5.000000e-04,5.000000e-04,4,7,3,0.995152,8.779069,367.957010,67.957010
3,6,5.000000e-04,5.000000e-04,4,8,3,0.994822,9.229013,375.641660,75.641660
3,6,5.000000e-04,5.000000e-04,4,9,3,0.994675,10.392576,379.479671,79.479671
3,6,5.000000e-04,5.000000e-04,4,10,3,0.994329,10.770570,386.664428,86.664428
3,6,5.000000e-04,5.000000e-04,4,11,3,0.994321,11.090825,389.429297,89.429297
3,6,5.000000e-04,5.000000e-04,4,12,3,0.993945,11.362911,396.490460,96.490460
3,6,5.000000e-04,5.000000e-04,4,13,3,0.993737,12.203604,399.526004,99.526004
3,6,5.000000e-04,5.000000e-04,4,14,3,0.993367,12.434798,406.183575,106.183575
3,6,5.000000e-04,5.000000e-04,4,15,3,0.993312,12.633881,408.707836,108.707836
3,6,5.000000e-04,5.000000e-04,4,16,3,0.992931,12.805208,415.260765,115.260765
3,6,5.000000e-04,5.000000e-04,4,17,3,0.992702,13.435061,417.779084,117.779084
3,6,5.000000e-04,5.000000e-04,4,18,3,0.992329,13.580779,424.004243,124.004243
3,6,5.000000e-04,5.000000e-04,4,19,3,0.992253,13.706657,426.329255,126.329255
3,6,5.000000e-04,5.000000e-04,4,20,3,0.991874,13.815005,432.463555,132.463555
3,6,5.000000e-04,5.000000e-04,4,21,3,0.991636,14.299140,434.626184,134.626184
3,6,5.000000e-04,5.000000e-04,4,22,3,0.991264,14.390520,440.488832,140.488832
3,6,5.000000e-04,5.000000e-04,4,23,3,0.991178,14.468797,442.645855,142.645855
3,6,5.000000e-04,5.000000e-04,4,24,3,0.990803,14.535323,448.428191,148.428191
3,6,5.000000e-04,5.000000e-04,5,5,3,0.994849,6.189855,363.777635,63.777635
3,6,5.000000e-04,5.000000e-04,5,6,3,0.994916,7.859744,369.392028,69.392028
3,6,5.000000e-04,5.000000e-04,5,7,3,0.994964,8.283708,373.192041,73.192041
3,6,5.000000e-04,5.000000e-04,5,8,3,0.994543,8.621332,381.469503,81.469503
3,6,5.000000e-04,5.000000e-04,5,9,3,0.994100,8.892581,389.659702,89.659702
3,6,5.000000e-04,5.000000e-04,5,10,3,0.993640,9.111795,397.764624,97.764624
3,6,5.000000e-04,5.000000e-04,5,11,3,0.993865,10.190495,397.140456,97.140456
3,6,5.000000e-04,5.000000e-04,5,12,3,0.993417,10.379604,404.789281,104.789281
3,6,5.000000e-04,5.000000e-04,5,13,3,0.992963,10.536362,412.365144,112.365144
3,6,5.000000e-04,5.000000e-04,5,14,3,0.992504,10.666144,419.869417,119.869417
3,6,5.000000e-04,5.000000e-04,5,15,3,0.992388,10.773239,423.160051,123.160051
3,6,5.000000e-04,5.000000e-04,5,16,3,0.992190,11.520662,425.750244,125.750244
3,6,5.000000e-04,5.000000e-04,5,17,3,0.991741,11.612386,432.806678,132.806678
3,6,5.000000e-04,5.000000e-04,5,18,3,0.991291,11.688238,439.801417,139.801417
3,6,5.000000e-04,5.000000e-04,5,19,3,0.991162,11.750330,442.835919,142.835919
3,6,5.000000e-04,5.000000e-04,6,4,3,0.994509,4.814134,360.298085,60.298085
3,6,5.000000e-04,5.000000e-04,6,5,3,0.993975,5.139448,370.343057,70.343057
3,6,5.000000e-04,5.000000e-04,6,6,3,0.993342,5.370481,380.279043,80.279043
3,6,5.000000e-04,5.000000e-04,6,7,3,0.993989,6.862224,382.920491,82.920491
3,6,5.000000e-04,5.000000e-04,6,8,3,0.993370,7.067941,392.649232,92.649232
3,6,5.000000e-04,5.000000e-04,6,9,3,0.992730,7.227239,402.282503,102.282503
3,6,5.000000e-04,5.000000e-04,6,10,3,0.992076,7.351158,411.822161,111.822161
3,6,5.000000e-04,5.000000e-04,6,11,3,0.991937,7.447556,415.980784,115.980784
3,6,5.000000e-04,5.000000e-04,6,12,3,0.991261,7.522177,425.366065,125.366065
3,6,5.000000e-04,5.000000e-04,6,13,3,0.991150,8.444639,430.534346,130.534346
3,6,5.000000e-04,5.000000e-04,6,14,3,0.990519,8.510378,439.490138,139.490138
3,6,5.000000e-04,5.000000e-04,6,15,3,0.990354,8.561681,443.353672,143.353672
3,6,5.000000e-04,5.000000e-04,6,16,3,0.989715,8.600928,452.175292,152.175292
3,6,5.000000e-04,5.000000e-04,7,3,3,0.994379,3.713025,353.589488,53.589488
3,6,5.000000e-04,5.000000e-04,7,4,3,0.993749,4.035553,364.458325,64.458325
3,6,5.000000e-04,5.000000e-04,7,5,3,0.992931,4.246555,375.393789,75.393789
3,6,5.000000e-04,5.000000e-04,7,6,3,0.992021,4.390230,386.314038,86.314038
3,6,5.000000e-04,5.000000e-04,7,7,3,0.991904,4.490265,391.050724,91.050724
3,6,5.000000e-04,5.000000e-04,7,8,3,0.992016,5.786075,401.512149,101.512149
3,6,5.000000e-04,5.000000e-04,7,9,3,0.991158,5.880345,412.317154,112.317154
3,6,5.000000e-04,5.000000e-04,7,10,3,0.990288,5.950786,423.023955,123.023955
3,6,5.000000e-04,5.000000e-04,7,11,3,0.990090,6.003013,427.645267,127.645267
3,6,5.000000e-04,5.000000e-04,7,12,3,0.989200,6.041045,438.189473,138.189473
3,6,5.000000e-04,5.000000e-04,7,13,3,0.988307,6.067835,448.639979,148.639979
3,6,5.000000e-04,5.000000e-04,7,14,3,0.987412,6.085600,458.998326,158.998326
3,6,5.000000e-04,5.000000e-04,8,3,3,0.993811,3.159343,356.083530,56.083530
3,6,5.000000e-04,5.000000e-04,8,4,3,0.992857,3.379799,367.756538,67.756538
3,6,5.000000e-04,5.000000e-04,8,5,3,0.991728,3.518257,379.390651,79.390651
3,6,5.000000e-04,5.000000e-04,8,6,3,0.990514,3.608953,391.098474,91.098474
3,6,5.000000e-04,5.000000e-04,8,7,3,0.990317,3.669486,396.139895,96.139895
3,6,5.000000e-04,5.000000e-04,8,8,3,0.989015,3.709829,407.667802,107.667802
3,6,5.000000e-04,5.000000e-04,8,9,3,0.989393,4.817061,420.337471,120.337471
3,6,5.000000e-04,5.000000e-04,8,10,3,0.988284,4.857305,431.995667,131.995667
3,6,5.000000e-04,5.000000e-04,8,11,3,0.988023,4.885337,436.994413,136.994413
3,6,5.000000e-04,5.000000e-04,8,12,3,0.986897,4.903962,448.486311,148.486311
3,6,5.000000e-04,5.000000e-04,9,3,3,0.993628,2.917158,357.157665,57.157665
3,6,5.000000e-04,5.000000e-04,9,4,3,0.992504,3.092252,369.048244,69.048244
3,6,5.000000e-04,5.000000e-04,9,5,3,0.991218,3.199412,380.843545,80.843545
3,6,5.000000e-04,5.000000e-04,9,6,3,0.989853,3.267809,392.632843,92.632843
3,6,5.000000e-04,5.000000e-04,9,7,3,0.989558,3.312085,398.197740,98.197740
3,6,5.000000e-04,5.000000e-04,9,8,3,0.988112,3.340396,409.837516,109.837516
3,6,5.000000e-04,5.000000e-04,9,9,3,0.986652,3.357642,421.449149,121.449149
3,6,5.000000e-04,5.000000e-04,9,10,3,0.987340,4.359487,434.702025,134.702025
3,6,5.000000e-04,5.000000e-04,9,11,3,0.987004,4.377936,440.174151,140.174151
3,6,5.000000e-04,5.000000e-04,10,3,3,0.992900,2.476839,358.966249,58.966249
3,6,5.000000e-04,5.000000e-04,10,4,3,0.991416,2.598558,371.457090,71.457090
3,6,5.000000e-04,5.000000e-04,10,5,3,0.989779,2.670529,383.852483,83.852483
3,6,5.000000e-04,5.000000e-04,10,6,3,0.988069,2.714760,396.184781,96.184781
3,6,5.000000e-04,5.000000e-04,10,7,3,0.987686,2.742011,402.017883,102.017883
3,6,5.000000e-04,5.000000e-04,10,8,3,0.985900,2.758165,414.188270,114.188270
3,6,5.000000e-04,5.000000e-04,10,9,3,0.984105,2.766705,426.396968,126.396968
3,6,5.000000e-04,5.000000e-04,1,21,4,0.995564,16.275268,335.241820,35.241820
3,6,5.000000e-04,5.000000e-04,1,22,4,0.995514,16.772899,336.259816,36.259816
3,6,5.000000e-04,5.000000e-04,1,23,4,0.995556,17.253968,336.483773,36.483773
3,6,5.000000e-04,5.000000e-04,1,24,4,0.995499,17.719163,337.482472,37.482472
3,6,5.000000e-04,5.000000e-04,1,25,4,0.995439,18.169133,338.467161,38.467161
3,6,5.000000e-04,5.000000e-04,1,26,4,0.995377,18.604488,339.438531,39.438531
3,6,5.000000e-04,5.000000e-04,1,27,4,0.995402,19.025804,339.654978,39.654978
3,6,5.000000e-04,5.000000e-04,1,28,4,0.995335,19.433629,340.609683,40.609683
3,6,5.000000e-04,5.000000e-04,1,29,4,0.995267,19.828478,341.552444,41.552444
3,6,5.000000e-04,5.000000e-04,1,30,4,0.995198,20.210841,342.483772,42.483772
3,6,5.000000e-04,5.000000e-04,2,11,4,0.995407,14.687775,350.562067,50.562067
3,6,5.000000e-04,5.000000e-04,2,12,4,0.995278,15.532824,354.235567,54.235567
3,6,5.000000e-04,5.000000e-04,2,13,4,0.995149,16.367222,356.498115,56.498115
3,6,5.000000e-04,5.000000e-04,2,14,4,0.995002,17.117859,359.992883,59.992883
3,6,5.000000e-04,5.000000e-04,2,15,4,0.995050,17.856096,359.995161,59.995161
3,6,5.000000e-04,5.000000e-04,2,16,4,0.994886,18.525217,363.354640,63.354640
3,6,5.000000e-04,5.000000e-04,2,17,4,0.994730,19.180740,365.493198,65.493198
3,6,5.000000e-04,5.000000e-04,2,18,4,0.994560,19.778928,368.721593,68.721593
3,6,5.000000e-04,5.000000e-04,2,19,4,0.994574,20.362702,368.758935,68.758935
3,6,5.000000e-04,5.000000e-04,2,20,4,0.994397,20.898758,371.884925,71.884925
3,6,5.000000e-04,5.000000e-04,2,21,4,0.994229,21.419851,373.918886,73.918886
3,6,5.000000e-04,5.000000e-04,2,22,4,0.994049,21.901173,376.941977,76.941977
3,6,5.000000e-04,5.000000e-04,2,23,4,0.994044,22.367180,376.997100,76.997100
3,6,5.000000e-04,5.000000e-04,2,24,4,0.993861,22.800046,379.938336,79.938336
3,6,5.000000e-04,5.000000e-04,2,25,4,0.993687,23.217388,381.882792,81.882792
3,6,5.000000e-04,5.000000e-04,2,26,4,0.993502,23.607169,384.739672,84.739672
3,6,5.000000e-04,5.000000e-04,2,27,4,0.993485,23.981324,384.803750,84.803750
3,6,5.000000e-04,5.000000e-04,2,28,4,0.993298,24.332646,387.592774,87.592774
3,6,5.000000e-04,5.000000e-04,2,29,4,0.993121,24.668323,389.459432,89.459432
3,6,5.000000e-04,5.000000e-04,2,30,4,0.992934,24.985196,392.177194,92.177194
3,6,5.000000e-04,5.000000e-04,3,7,4,0.995082,11.221805,361.227597,61.227597
3,6,5.000000e-04,5.000000e-04,3,8,4,0.994853,12.100709,368.371288,68.371288
3,6,5.000000e-04,5.000000e-04,3,9,4,0.994593,12.875043,375.422862,75.422862
3,6,5.000000e-04,5.000000e-04,3,10,4,0.994398,13.959776,378.688771,78.688771
3,6,5.000000e-04,5.000000e-04,3,11,4,0.994432,14.617491,381.176021,81.176021
3,6,5.000000e-04,5.000000e-04,3,12,4,0.994129,15.204904,387.695793,87.695793
3,6,5.000000e-04,5.000000e-04,3,13,4,0.993892,16.062120,390.759858,90.759858
3,6,5.000000e-04,5.000000e-04,3,14,4,0.993584,16.565812,396.905980,96.905980
3,6,5.000000e-04,5.000000e-04,3,15,4,0.993559,17.019388,399.174616,99.174616
3,6,5.000000e-04,5.000000e-04,3,16,4,0.993303,17.707542,402.078469,102.078469
3,6,5.000000e-04,5.000000e-04,3,17,4,0.992986,18.098811,407.883949,107.883949
3,6,5.000000e-04,5.000000e-04,3,18,4,0.992666,18.452915,413.634006,113.634006
3,6,5.000000e-04,5.000000e-04,3,19,4,0.992674,19.011734,412.781760,112.781760
3,6,5.000000e-04,5.000000e-04,3,20,4,0.992353,19.318240,418.302033,118.302033
3,6,5.000000e-04,5.000000e-04,3,21,4,0.992030,19.596381,423.772888,123.772888
3,6,5.000000e-04,5.000000e-04,3,22,4,0.991765,20.054024,426.330964,126.330964
3,6,5.000000e-04,5.000000e-04,3,23,4,0.991699,20.295071,428.242508,128.242508
3,6,5.000000e-04,5.000000e-04,3,24,4,0.991377,20.513988,433.473683,133.473683
3,6,5.000000e-04,5.000000e-04,3,25,4,0.991108,20.891072,435.949523,135.949523
3,6,5.000000e-04,5.000000e-04,3,26,4,0.990787,21.080622,440.996984,140.996984
3,6,5.000000e-04,5.000000e-04,3,27,4,0.990712,21.252604,442.789409,142.789409
3,6,5.000000e-04,5.000000e-04,3,28,4,0.990441,21.564616,445.191222,145.191222
3,6,5.000000e-04,5.000000e-04,3,29,4,0.990121,21.713052,450.051168,150.051168
3,6,5.000000e-04,5.000000e-04,3,30,4,0.989801,21.847342,454.873768,154.873768
3,6,5.000000e-04,5.000000e-04,4,6,4,0.994058,9.209651,379.297687,79.297687
3,6,5.000000e-04,5.000000e-04,4,7,4,0.994175,9.858905,383.365100,83.365100
3,6,5.000000e-04,5.000000e-04,4,8,4,0.993709,10.396406,393.690130,93.690130
3,6,5.000000e-04,5.000000e-04,4,9,4,0.993463,11.661698,398.790887,98.790887
3,6,5.000000e-04,5.000000e-04,4,10,4,0.992991,12.112243,408.391120,108.391120
3,6,5.000000e-04,5.000000e-04,4,11,4,0.992956,12.496275,412.046994,112.046994
3,6,5.000000e-04,5.000000e-04,4,12,4,0.992456,12.824467,421.475572,121.475572
3,6,5.000000e-04,5.000000e-04,4,13,4,0.992154,13.737137,425.559721,125.559721
3,6,5.000000e-04,5.000000e-04,4,14,4,0.991665,14.015265,434.429398,134.429398
3,6,5.000000e-04,5.000000e-04,4,15,4,0.991581,14.255947,437.757599,137.757599
3,6,5.000000e-04,5.000000e-04,4,16,4,0.991082,14.464130,446.483508,146.483508
3,6,5.000000e-04,5.000000e-04,4,17,4,0.990761,15.145603,449.932393,149.932393
3,6,5.000000e-04,5.000000e-04,4,18,4,0.990272,15.322196,458.214462,158.214462
3,6,5.000000e-04,5.000000e-04,4,19,4,0.990167,15.475491,461.275535,161.275535
3,6,5.000000e-04,5.000000e-04,4,20,4,0.989673,15.608143,469.433539,169.433539
3,6,5.000000e-04,5.000000e-04,4,21,4,0.989344,16.129511,472.450327,172.450327
3,6,5.000000e-04,5.000000e-04,4,22,4,0.988860,16.241121,480.245196,180.245196
3,6,5.000000e-04,5.000000e-04,4,23,4,0.988742,16.337281,483.082894,183.082894
3,6,5.000000e-04,5.000000e-04,4,24,4,0.988256,16.419560,490.768513,190.768513
3,6,5.000000e-04,5.000000e-04,5,5,4,0.993938,7.105903,378.258838,78.258838
3,6,5.000000e-04,5.000000e-04,5,6,4,0.993895,8.943386,385.642973,85.642973
3,6,5.000000e-04,5.000000e-04,5,7,4,0.993902,9.458885,390.760775,90.760775
3,6,5.000000e-04,5.000000e-04,5,8,4,0.993330,9.872962,401.980966,101.980966
3,6,5.000000e-04,5.000000e-04,5,9,4,0.992738,10.208325,413.076640,113.076640
3,6,5.000000e-04,5.000000e-04,5,10,4,0.992132,10.481480,424.051036,124.051036
3,6,5.000000e-04,5.000000e-04,5,11,4,0.992362,11.665984,422.974010,122.974010
3,6,5.000000e-04,5.000000e-04,5,12,4,0.991774,11.900028,433.277511,133.277511
3,6,5.000000e-04,5.000000e-04,5,13,4,0.991182,12.095265,443.478642,143.478642
3,6,5.000000e-04,5.000000e-04,5,14,4,0.990587,12.257995,453.579543,153.579543
3,6,5.000000e-04,5.000000e-04,5,15,4,0.990427,12.393274,457.975522,157.975522
3,6,5.000000e-04,5.000000e-04,5,16,4,0.990135,13.210250,461.400775,161.400775
3,6,5.000000e-04,5.000000e-04,5,17,4,0.989555,13.325387,470.876091,170.876091
3,6,5.000000e-04,5.000000e-04,5,18,4,0.988974,13.421322,480.265724,180.265724
3,6,5.000000e-04,5.000000e-04,5,19,4,0.988801,13.500566,484.308265,184.308265
3,6,5.000000e-04,5.000000e-04,6,4,4,0.993606,5.609854,373.940102,73.940102
3,6,5.000000e-04,5.000000e-04,6,5,4,0.992840,6.021293,387.974060,87.974060
3,6,5.000000e-04,5.000000e-04,6,6,4,0.991985,6.317398,401.844929,101.844929
3,6,5.000000e-04,5.000000e-04,6,7,4,0.992672,7.989671,404.915064,104.915064
3,6,5.000000e-04,5.000000e-04,6,8,4,0.991856,8.249970,418.302710,118.302710
3,6,5.000000e-04,5.000000e-04,6,9,4,0.991024,8.453261,431.551619,131.551619
3,6,5.000000e-04,5.000000e-04,6,10,4,0.990180,8.612795,444.664812,144.664812
3,6,5.000000e-04,5.000000e-04,6,11,4,0.989986,8.738087,450.343163,150.343163
3,6,5.000000e-04,5.000000e-04,6,12,4,0.989122,8.836146,463.234069,163.234069
3,6,5.000000e-04,5.000000e-04,6,13,4,0.988911,9.864859,469.801035,169.801035
3,6,5.000000e-04,5.000000e-04,6,14,4,0.988103,9.950247,482.029693,182.029693
3,6,5.000000e-04,5.000000e-04,6,15,4,0.987882,10.017643,487.268501,187.268501
3,6,5.000000e-04,5.000000e-04,6,16,4,0.987068,10.069967,499.306546,199.306546
3,6,5.000000e-04,5.000000e-04,7,3,4,0.993596,4.371980,364.303240,64.303240
3,6,5.000000e-04,5.000000e-04,7,4,4,0.992655,4.784639,380.034566,80.034566
3,6,5.000000e-04,5.000000e-04,7,5,4,0.991548,5.058802,395.619137,95.619137
3,6,5.000000e-04,5.000000e-04,7,6,4,0.990362,5.248011,411.036693,111.036693
3,6,5.000000e-04,5.000000e-04,7,7,4,0.990171,5.381506,417.688887,117.688887
3,6,5.000000e-04,5.000000e-04,7,8,4,0.990175,6.860028,431.664828,131.664828
3,6,5.000000e-04,5.000000e-04,7,9,4,0.989076,6.983564,446.709115,146.709115
3,6,5.000000e-04,5.000000e-04,7,10,4,0.987969,7.076839,461.608503,161.608503
3,6,5.000000e-04,5.000000e-04,7,11,4,0.987701,7.146864,467.999805,167.999805
3,6,5.000000e-04,5.000000e-04,7,12,4,0.986577,7.198696,482.660574,182.660574
3,6,5.000000e-04,5.000000e-04,7,13,4,0.985451,7.236064,497.183697,197.183697
3,6,5.000000e-04,5.000000e-04,7,14,4,0.984325,7.261784,511.571641,211.571641
3,6,5.000000e-04,5.000000e-04,8,3,4,0.992881,3.777024,368.035219,68.035219
3,6,5.000000e-04,5.000000e-04,8,4,4,0.991554,4.065592,384.901585,84.901585
3,6,5.000000e-04,5.000000e-04,8,5,4,0.990074,4.249581,401.740145,101.740145
3,6,5.000000e-04,5.000000e-04,8,6,4,0.988522,4.371787,418.410580,118.410580
3,6,5.000000e-04,5.000000e-04,8,7,4,0.988236,4.454582,425.555915,125.555915
3,6,5.000000e-04,5.000000e-04,8,8,4,0.986604,4.510791,441.953008,141.953008
3,6,5.000000e-04,5.000000e-04,8,9,4,0.986903,5.793814,459.111173,159.111173
3,6,5.000000e-04,5.000000e-04,8,10,4,0.985506,5.848497,475.495503,175.495503
3,6,5.000000e-04,5.000000e-04,8,11,4,0.985161,5.887278,482.479785,182.479785
3,6,5.000000e-04,5.000000e-04,8,12,4,0.983749,5.913763,498.616141,198.616141
3,6,5.000000e-04,5.000000e-04,9,3,4,0.992630,3.520600,369.700153,69.700153
3,6,5.000000e-04,5.000000e-04,9,4,4,0.991106,3.752958,386.741872,86.741872
3,6,5.000000e-04,5.000000e-04,9,5,4,0.989443,3.897276,403.893837,103.893837
3,6,5.000000e-04,5.000000e-04,9,6,4,0.987712,3.990710,420.883403,120.883403
3,6,5.000000e-04,5.000000e-04,9,7,4,0.987308,4.052194,428.702021,128.702021
3,6,5.000000e-04,5.000000e-04,9,8,4,0.985505,4.092387,445.423678,145.423678
3,6,5.000000e-04,5.000000e-04,9,9,4,0.983695,4.117744,461.991694,161.991694
3,6,5.000000e-04,5.000000e-04,9,10,4,0.984349,5.289838,479.984553,179.984553
3,6,5.000000e-04,5.000000e-04,9,11,4,0.983912,5.315920,487.662993,187.662993
3,6,5.000000e-04,5.000000e-04,10,3,4,0.991736,3.024387,372.426030,72.426030
3,6,5.000000e-04,5.000000e-04,10,4,4,0.989781,3.188707,390.362563,90.362563
3,6,5.000000e-04,5.000000e-04,10,5,4,0.987697,3.287309,408.456965,108.456965
3,6,5.000000e-04,5.000000e-04,10,6,4,0.985553,3.348852,426.399423,126.399423
3,6,5.000000e-04,5.000000e-04,10,7,4,0.985043,3.387535,434.556009,134.556009
3,6,5.000000e-04,5.000000e-04,10,8,4,0.982834,3.411188,452.231030,152.231030
3,6,5.000000e-04,5.000000e-04,10,9,4,0.980621,3.424486,469.752410,169.752410
3,6,5.000000e-04,5.000000e-04,1,21,5,0.994831,16.642951,341.110089,41.110089
3,6,5.000000e-04,5.000000e-04,1,22,5,0.994756,17.155435,342.387816,42.387816
3,6,5.000000e-04,5.000000e-04,1,23,5,0.994797,17.650999,342.667697,42.667697
3,6,5.000000e-04,5.000000e-04,1,24,5,0.994714,18.130334,343.920827,43.920827
3,6,5.000000e-04,5.000000e-04,1,25,5,0.994630,18.594091,345.156185,45.156185
3,6,5.000000e-04,5.000000e-04,1,26,5,0.994543,19.042885,346.374663,46.374663
3,6,5.000000e-04,5.000000e-04,1,27,5,0.994566,19.477298,346.644718,46.644718
3,6,5.000000e-04,5.000000e-04,1,28,5,0.994475,19.897880,347.842052,47.842052
3,6,5.000000e-04,5.000000e-04,1,29,5,0.994383,20.305154,349.024278,49.024278
3,6,5.000000e-04,5.000000e-04,1,30,5,0.994290,20.699615,350.192052,50.192052
3,6,5.000000e-04,5.000000e-04,2,11,5,0.994643,15.288467,358.839703,58.839703
3,6,5.000000e-04,5.000000e-04,2,12,5,0.994458,16.180399,363.363345,63.363345
3,6,5.000000e-04,5.000000e-04,2,13,5,0.994277,17.056154,366.269479,66.269479
3,6,5.000000e-04,5.000000e-04,2,14,5,0.994076,17.849761,370.573697,70.573697
3,6,5.000000e-04,5.000000e-04,2,15,5,0.994120,18.626031,370.658552,70.658552
3,6,5.000000e-04,5.000000e-04,2,16,5,0.993904,19.334437,374.798830,74.798830
3,6,5.000000e-04,5.000000e-04,2,17,5,0.993698,20.024812,377.537566,77.537566
3,6,5.000000e-04,5.000000e-04,2,18,5,0.993476,20.658851,381.517283,81.517283
3,6,5.000000e-04,5.000000e-04,2,19,5,0.993483,21.274477,381.635479,81.635479
3,6,5.000000e-04,5.000000e-04,2,20,5,0.993255,21.843202,385.491212,85.491212
3,6,5.000000e-04,5.000000e-04,2,21,5,0.993039,22.393344,388.092385,88.092385
3,6,5.000000e-04,5.000000e-04,2,22,5,0.992808,22.904400,391.822158,91.822158
3,6,5.000000e-04,5.000000e-04,2,23,5,0.992795,23.396851,391.955703,91.955703
3,6,5.000000e-04,5.000000e-04,2,24,5,0.992561,23.856750,395.586354,95.586354
3,6,5.000000e-04,5.000000e-04,2,25,5,0.992340,24.298127,398.071301,98.071301
3,6,5.000000e-04,5.000000e-04,2,26,5,0.992105,24.712458,401.598679,101.598679
3,6,5.000000e-04,5.000000e-04,2,27,5,0.992079,25.108425,401.738413,101.738413
3,6,5.000000e-04,5.000000e-04,2,28,5,0.991843,25.482018,405.183571,105.183571
3,6,5.000000e-04,5.000000e-04,2,29,5,0.991618,25.837458,407.568198,107.568198
3,6,5.000000e-04,5.000000e-04,2,30,5,0.991382,26.174510,410.926076,110.926076
3,6,5.000000e-04,5.000000e-04,3,7,5,0.994312,11.907774,371.192887,71.192887
3,6,5.000000e-04,5.000000e-04,3,8,5,0.993989,12.865689,380.038563,80.038563
3,6,5.000000e-04,5.000000e-04,3,9,5,0.993639,13.713339,388.763654,88.763654
3,6,5.000000e-04,5.000000e-04,3,10,5,0.993367,14.857104,392.988131,92.988131
3,6,5.000000e-04,5.000000e-04,3,11,5,0.993387,15.578013,396.026884,96.026884
3,6,5.000000e-04,5.000000e-04,3,12,5,0.992998,16.223993,404.088135,104.088135
